Dates,SMA_50,SMA_200,SMA_crossover,DEMA,MACD,MACD_Signal,RSI,ROC,BIAS,Z_Score,Keltner_upper,Keltner_lower,Bollinger_upper,Bollinger_lower
2019-05-31,15.04018,17.22966,0,14.750838761273656,-0.10102991259978644,-0.05310352123564391,36.93409742120342,-6.050553970676049,-5.060405744244367,-2.6283447760053447,15.31842305432228,14.425223054322279,15.490153872361581,14.34144612763842
2019-06-03,14.998199999999999,17.22266,0,14.580080248716422,-0.1688855914770766,-0.07625993528393045,30.014025245441786,-9.318597959717492,-6.82877174829592,-2.809749190898455,15.2274256205773,14.3248256205773,15.60679535469019,14.159904645309814
2019-06-04,14.95946,17.216675,0,14.447435931192553,-0.2141413445407423,-0.10383621713529283,34.63399879007862,-6.79235191870571,-6.1204838747689365,-2.1926417826710365,15.148085085284224,14.245285085284225,15.680041196914736,14.021858803085259
2019-06-05,14.919479999999998,17.20845,0,14.294541730850405,-0.2646278593964251,-0.13599454558751928,28.0096793708409,-9.580285959016926,-7.192999066722557,-2.202871212607765,15.035253172400013,14.172653172400013,15.752248825871126,13.82095117412887
2019-06-06,14.87406,17.19837,0,14.107600748431093,-0.3260560079654482,-0.17400683806310507,25.923852183650595,-11.367391448020623,-8.836614902504603,-2.277828550226342,14.944238584552393,14.036438584552394,15.852344070129492,13.569555929870509
2019-06-07,14.835920000000002,17.18754,0,13.961859030410464,-0.3644848308276103,-0.21210243661600614,22.29074889867843,-12.274767449424308,-7.83309356451375,-1.8314467733264226,14.842287290785498,13.947087290785499,15.88378342630839,13.380516573691608
2019-06-10,14.794780000000001,17.17729,0,13.859282621505502,-0.3811856483882501,-0.24591907897045495,27.559055118110237,-9.482930724695542,-6.570686741857057,-1.4561345250170048,14.777293263091641,13.861093263091641,15.872489594079685,13.24471040592032
2019-06-11,14.76126,17.170745,0,13.816880775472136,-0.3706214952133884,-0.27085956221904167,37.048092868988384,-5.340170940170944,-4.433184686115067,-0.9855234804761799,14.734336761844817,13.813536761844817,15.789466766794245,13.182933233205755
2019-06-12,14.727040000000002,17.164575,0,13.768811411481357,-0.3641040362278023,-0.2895084570207938,31.706472827968128,-7.129367327667612,-4.559238913823291,-0.9958337807114879,14.660347546431025,13.791347546431025,15.747753590639523,13.105746409360481
2019-06-13,14.68972,17.157265,0,13.665608948790664,-0.38292820327638566,-0.3081924062719122,25.623800383877125,-10.20012047386387,-6.428384622090485,-1.3707946128413584,14.596614446770927,13.701014446770929,15.683590417908285,12.993909582091714
2019-06-14,14.657140000000002,17.151635000000002,0,13.643816375487935,-0.36475422357625753,-0.3195047697327813,33.26636050516646,-7.804029181447027,-3.475241662257959,-0.7554365841518859,14.592213070887981,13.634213070887983,15.583965573787168,12.957934426212837
2019-06-17,14.619340000000001,17.145225,0,13.626078542235698,-0.34683723978183956,-0.324971263742593,34.1082989994114,-7.273217051653311,-2.972006412627964,-0.6900310147334733,14.535830873660554,13.625030873660556,15.41315882219738,12.968341177802627
2019-06-18,14.57588,17.136495,0,13.552083821208484,-0.35557080245251704,-0.33109117148457784,25.17441860465115,-11.279883767005682,-4.798350234921441,-1.1281438117699614,14.473166028550025,13.564566028550026,15.311478875345133,12.910721124654865
2019-06-19,14.5263,17.12624,0,13.43601935505053,-0.38229287232324616,-0.3413315116523115,26.27427184466019,-10.640903524289019,-6.429998824497471,-1.4438930527418117,14.378693073450023,13.490493073450022,15.286711843061916,12.786388156938084
2019-06-20,14.4704,17.11368,0,13.243032167514876,-0.4407526949020433,-0.3612157483022579,26.37028014616321,-10.959677988842593,-9.455179990951986,-1.957936272053237,14.28484611407383,13.33184611407383,15.270687596168504,12.580712403831498
2019-06-21,14.41508,17.102494999999998,0,13.080391570303018,-0.4810530949862635,-0.385183217639059,29.105473965287047,-9.028629119492324,-8.649180992657175,-1.734527327342556,14.160294103209656,13.229094103209656,15.186605168430436,12.432194831569564
2019-06-24,14.381360000000003,17.093425,0,13.065482677163121,-0.4532992421179305,-0.39880642253483334,40.93437152391545,-4.676516998995847,-3.1824489959459252,-0.6791024736446056,14.189251807665878,13.12305180766588,15.013401049226838,12.440298950773167
2019-06-25,14.350299999999999,17.081305,0,13.060575554414472,-0.42407557685507236,-0.40386025339888115,44.06928948913682,-2.943962690373824,-2.4274102861831284,-0.5599851838539737,14.150842111697699,13.0972421116977,14.833774167473702,12.466925832526297
2019-06-26,14.323640000000001,17.069364999999998,0,13.041124820786536,-0.40416443652827283,-0.4039210900247595,47.023809523809526,-1.4167474461263105,-2.4589982514774,-0.6904782181855176,14.092957148678872,13.07835714867887,14.519717854529484,12.588882145470519
2019-06-27,14.30662,17.05723,0,13.085972407809592,-0.3579529797306016,-0.39472746796592795,50.885855358698805,0.45232092540412233,0.3723118528534657,0.12535902185700495,14.07747551547136,13.08647551547136,14.298447384928856,12.695052615071145
2019-06-28,14.28774,17.044605,0,13.109995286004796,-0.3250869895930446,-0.3807993722913513,47.83625730994152,-1.0880752830466085,-0.054971993997656385,-0.020048536962180303,14.020887371140754,13.118687371140753,14.199608480145951,12.723191519854051
2019-07-01,14.260140000000002,17.029145,0,13.089424487556835,-0.3146981142477454,-0.36757912068263016,40.796019900497534,-4.543484542039869,-1.5921005599904745,-0.5937602281635566,13.981598097698777,13.090398097698776,14.148956015370931,12.70864398462907
2019-07-02,14.23738,17.01172,0,13.045243634518423,-0.31549659522510076,-0.3571626155911243,39.83995427264934,-5.163773694531196,-2.440117747261785,-0.9390084746506797,13.944274469346514,13.036674469346512,14.080227374654951,12.68897262534505
2019-07-03,14.21964,16.997384999999998,0,13.061982268339417,-0.28931310772616214,-0.34359271401813185,49.01105293775451,-0.5068197063426967,-0.12644116744850473,-0.04991228638099296,13.93800071036113,13.01600071036113,14.043087972155703,12.688712027844296
2019-07-04,14.195879999999999,16.980985,0,13.078287750734022,-0.2655019638711398,-0.3279745639887334,43.08441558441558,-3.0925589836660627,-0.10327176938966076,-0.040774945265090276,13.894610166517213,13.035010166517212,14.039686255041357,12.685913744958647
2019-07-05,14.18102,16.96962,0,13.229419560578732,-0.18431087436796112,-0.299241826064579,54.26701570680628,2.3676374464376533,5.2395796389972595,1.8689388445394906,14.021728245896526,13.027928245896526,14.144210901744126,12.642289098255874
2019-07-08,14.16294,16.95548,0,13.345203925911216,-0.1255393840236696,-0.2645013376563971,58.03471444568868,4.272740806907844,4.431712708417968,1.4947981068033767,14.06484460343019,13.07684460343019,14.208908245765015,12.618191754234987
2019-07-09,14.14948,16.94002,0,13.46921603516605,-0.0678518701183286,-0.22517144414878343,64.73529411764702,7.629054362722695,5.271388836139011,1.688987203302562,14.10726892691303,13.14206892691303,14.26634462766314,12.589955372336858
2019-07-10,14.13306,16.923375,0,13.596915598205348,-0.01302715842476232,-0.18274258700397922,77.42799732083049,12.990720913633119,5.909508216219833,1.7591139758041625,14.170138552921312,13.197738552921312,14.355857269948608,12.548242730051392
2019-07-11,14.11696,16.907685,0,13.67777700379348,0.017072284166205876,-0.1427796127699422,73.36939230034993,11.644867221561627,4.438874634790199,1.2647720256089983,14.189339643119283,13.254739643119283,14.431973750651652,12.538826249348352
2019-07-12,14.10768,16.893665000000002,0,13.786656503571578,0.057610909738432525,-0.10270150826826725,68.80357808423403,7.5921745673438705,5.827585186062332,1.5632650389024942,14.229988248536495,13.323988248536493,14.518978762276678,12.504221237723325
2019-07-15,14.098100000000002,16.874965,0,13.83290338204234,0.06781512168546477,-0.06859818227752085,62.31138545953359,5.390795104737593,3.785582255083183,0.9954317669831363,14.2803512724854,13.323151272485399,14.553699338281564,12.496300661718436
2019-07-16,14.07514,16.853315,0,13.764675512654078,0.02757266527148161,-0.04936401276772036,53.237620861412246,1.6715830875122917,-0.6166176231386817,-0.1621690105153904,14.272089246534408,13.262889246534408,14.553956562501616,12.496843437498383
2019-07-17,14.04356,16.831120000000002,0,13.703902354151179,-0.005148036081598306,-0.04052081743049595,48.127824402840524,-0.8562781427622457,-0.8068536400731241,-0.21564806481000692,14.211142651626371,13.259742651626368,14.553474951462041,12.52702504853796
2019-07-18,14.01172,16.810119999999998,0,13.633719316427479,-0.038622682029663125,-0.04014119035032939,48.03479381443299,-0.9067935186561609,-1.8001826699272052,-0.5309035311623448,14.130119541947668,13.263919541947669,14.497094573136156,12.65570542686384
2019-07-19,13.972920000000002,16.789725,0,13.535435974286965,-0.08116124871797936,-0.04834520202385939,48.487804878048784,-0.7037457434733256,-3.527119672101011,-1.1518892169649662,14.09575577604789,13.18875577604789,14.434729409711046,12.768770590288952
2019-07-22,13.941,16.768905,0,13.515630916668208,-0.08524518274765214,-0.05572519816861794,56.40085548426519,3.2087609128503636,-0.9852252940614783,-0.3261281941372653,14.048017130709995,13.205017130709995,14.43347600066899,12.788723999331014
2019-07-23,13.9033,16.747815,0,13.48636980676561,-0.09305743667121114,-0.06319164586913659,50.95019659239841,0.43448947486702993,-1.5313429547207285,-0.5105802579668338,14.031210737309044,13.180010737309042,14.432217829358551,12.79878217064145
2019-07-24,13.862960000000001,16.72219,0,13.377161779777177,-0.1352914539996828,-0.07761160749524583,44.20125071063105,-3.056408719754285,-4.856082049773902,-1.5469428889134553,14.004714476612945,13.079914476612943,14.455442320345025,12.747557679654971
2019-07-25,13.82104,16.700585,0,13.309205442221774,-0.15567090969578423,-0.09322346793535351,32.589285714285694,-7.194040439872302,-3.661751925881201,-1.1235317895609418,13.942179764554568,13.05457976455457,14.463266189705767,12.693133810294235
2019-07-26,13.771300000000002,16.67538,0,13.1722325178989,-0.20472409111357415,-0.11552359257099765,29.092581238503996,-9.737292975442598,-6.601564519822427,-1.8271901031595184,13.89521026316842,12.93881026316842,14.515923336974783,12.559476663025219
2019-07-29,13.71346,16.65241,0,13.025746903948436,-0.25382588178433885,-0.1431840504136659,24.9014255383682,-11.707696661007354,-7.554995926227684,-1.8905076473769529,13.798466428580952,12.85726642858095,14.580075243536022,12.421924756463977
2019-07-30,13.665,16.62804,0,12.92320655417086,-0.2795913772467973,-0.17046551578029218,25.173768510123878,-11.532252404014885,-6.4867231030619585,-1.5393717838767638,13.726126768716098,12.791726768716098,14.61421792334683,12.342382076653168
2019-07-31,13.635919999999999,16.607755,0,12.939229473702861,-0.25136102323878795,-0.18664461727199133,37.70535954753567,-6.482533371201366,-2.2153919254012737,-0.5221571108684726,13.745352790743135,12.755752790743136,14.612351015274648,12.32644898472535
2019-08-01,13.599160000000001,16.585575000000002,0,12.921250689249893,-0.24097700202751327,-0.19751109422309573,32.192339038304794,-9.168473319812573,-3.4446356685388464,-0.7973690745293794,13.738647763053313,12.712447763053314,14.613547067332908,12.289152932667092
2019-08-02,13.550540000000002,16.56147,0,12.820426780078641,-0.26822625034315273,-0.21165412544710716,30.408006158583504,-10.878392818978421,-6.447005331997217,-1.445088224154864,13.643700357048235,12.671100357048235,14.565245145867042,12.178954854132957
2019-08-05,13.495899999999999,16.53586,0,12.680474085450214,-0.31053006312214926,-0.23142931298211558,32.88925895087425,-9.17274215146556,-8.079640720817025,-1.7025560468766747,13.574776513519831,12.559376513519831,14.54278397674183,12.021516023258165
2019-08-06,13.447940000000001,16.511760000000002,0,12.605533452564359,-0.32083042854019794,-0.24930953609373208,37.21961398017737,-7.296552751098197,-5.6592336659620095,-1.1993620683221566,13.527502559851277,12.489302559851277,14.443395450835583,11.952404549164418
2019-08-07,13.390820000000001,16.484825,0,12.512853855552903,-0.33840672134875405,-0.2671289731447365,36.58974358974358,-7.845784578457854,-6.2126665572506585,-1.3498067002357932,13.464102316055916,12.415102316055917,14.305726367124022,11.893973632875978
2019-08-08,13.34788,16.459870000000002,0,12.483001814865041,-0.32718123313495795,-0.2791394251427808,42.78128950695323,-4.35147081237616,-3.6258369678727123,-0.8318484835236934,13.437292571669637,12.367892571669639,14.158502905163136,11.887897094836863
2019-08-09,13.31462,16.433375,0,12.44956736146872,-0.31888569412831025,-0.2870886789398867,36.60005474952093,-7.264227943904437,-3.3646095498776547,-0.8835767035721521,13.38255994579634,12.34555994579634,13.918123909431438,11.948176090568564
2019-08-12,13.285599999999999,16.398799999999998,0,12.407762129899679,-0.31529362574272213,-0.2927296683004538,36.48021828103684,-7.391661072574025,-3.393219785093498,-1.01234321656443,13.321887570006213,12.320887570006212,13.713665510321661,11.990534489678343
2019-08-13,13.260019999999999,16.365785,0,12.418422589954048,-0.2891825336942677,-0.2920202413792166,45.966337782936726,-2.148211111969712,-1.1718429894288154,-0.36682662915857683,13.27200303952943,12.34060303952943,13.63179285776859,11.994507142231408
2019-08-14,13.23836,16.332655000000003,0,12.42519523330963,-0.2672643557794476,-0.2870690642592628,43.37638930609794,-3.3713018882348367,-1.0459071835661011,-0.3480017091681699,13.257364654812342,12.32356465481234,13.541412320918447,12.005787679081553
2019-08-15,13.23344,16.302475,0,12.527925717024202,-0.20516590464071882,-0.270688432335554,57.62364647351477,4.120531477380568,3.131548539981598,1.0723584208691506,13.335634687687355,12.316634687687356,13.510802964793248,12.019697035206748
2019-08-16,13.22324,16.266579999999998,0,12.583513022586253,-0.169252122071736,-0.2504011702827904,57.18849840255592,3.9660283631119384,1.7091303853675681,0.5944586201004872,13.347807574574276,12.333007574574275,13.491558673933072,12.024341326066926
2019-08-19,13.2119,16.229110000000002,0,12.643279383623792,-0.1344791913174408,-0.2272167744897205,56.37762651672094,3.4195493494128923,2.3488813074902666,0.8984704025387606,13.336740186519583,12.381140186519582,13.401759526133988,12.069940473866014
2019-08-20,13.19666,16.183395,0,12.704282872966322,-0.10195362800490315,-0.20216414519275705,48.44351171738372,-0.6757269759319614,2.849146199566032,1.187209781952423,13.355683978279622,12.404683978279621,13.330107099097544,12.109092900902455
2019-08-21,13.177259999999999,16.116325,0,12.706308106891012,-0.09788427067451266,-0.18130817028910817,46.80635349780331,-1.4551894056051744,0.680432645034408,0.2869361957858916,13.329652170824419,12.415252170824418,13.315421494537025,12.109578505462975
2019-08-22,13.1636,16.07058,0,12.697015311016292,-0.09876572267292794,-0.16479968076587215,54.399057344854675,1.790567545963231,0.30602237862490833,0.13449503654061284,13.30896624979352,12.40956624979352,13.272866486783045,12.117433513216955
2019-08-23,13.14196,16.01829,0,12.682306103408948,-0.10160143893752327,-0.15216003240020237,60.58617672790901,3.964288639528217,-0.0362273185483866,-0.0159385042022172,13.253531368860804,12.433331368860804,13.274818532133025,12.120381467866974
2019-08-26,13.12964,15.956699999999998,0,12.753808941595144,-0.06597014610850316,-0.13492205514186253,64.01757188498402,5.638101357320697,3.3131205228101126,1.4017009685690727,13.312714095635965,12.433114095635965,13.333040206232567,12.129359793767431
2019-08-27,13.120719999999999,15.899080000000001,0,12.78602955116167,-0.050464487668575586,-0.11803054164720515,64.01757188498402,5.713820608823051,1.8634709499309863,0.7800268249395671,13.32787465795635,12.439874657956349,13.3596098179275,12.141190182072497
2019-08-28,13.123579999999999,15.844855,0,12.866663387553663,-0.014686954843348587,-0.09736182428643385,64.35917721518986,5.784399649430317,4.086800410796728,1.6649008487749453,13.337515166722412,12.505115166722412,13.381923477972972,12.12947652202703
2019-08-29,13.14578,15.792839999999998,0,13.016573050563402,0.04877050768175373,-0.06813535789279633,70.92903668152212,9.769563130100817,7.244620766479707,2.453885442119813,13.439385150844087,12.555185150844087,13.547582734032945,12.036917265967054
2019-08-30,13.16654,15.744370000000002,0,13.133686647262408,0.09266714632470574,-0.03597485704929592,71.32023440193038,9.962951030927837,6.253988513082333,1.9265101004082867,13.460634184097032,12.658834184097032,13.683654645049296,12.015145354950702
2019-09-02,13.173799999999998,15.697529999999999,0,13.234265472249465,0.1260030638218943,-0.0035792728750578748,68.65109269027884,7.8180525941719985,5.660289747399694,1.719579365228752,13.487035690373506,12.745435690373505,13.772273152736632,12.07092684726337
2019-09-03,13.189200000000001,15.652489999999998,0,13.399489721526857,0.18546564233026608,0.03422971016600692,73.62243234431041,11.463607594936708,8.347752528165506,2.2443688981575383,13.599079910337935,12.818679910337934,13.970809786631882,12.036190213368116
2019-09-04,13.216959999999998,15.597775000000002,0,13.635326445116496,0.271421045522521,0.08166797723730974,73.57935989549316,10.968477022407907,11.352055885637178,2.599365583972557,13.76792468078194,12.916524680781942,14.26558346098232,11.973716539017683
2019-09-05,13.236999999999998,15.5442,0,13.826328149051628,0.33088558026833326,0.13151149784351446,76.81554722127511,12.122379778051776,10.056696332325998,2.0805826724973815,13.862355663564614,13.051955663564613,14.497509311661693,11.941590688338303
2019-09-06,13.266200000000001,15.493374999999999,0,14.055449016453842,0.4028206364906275,0.18577332557293708,79.00586600802714,14.415036440352894,11.796167266975745,2.1893314128455024,14.032302743225125,13.159502743225127,14.777912162372399,11.902787837627603
2019-09-09,13.31082,15.45263,0,14.347301254699612,0.49702820889851473,0.24802430223805264,81.74006444683133,18.070631401926303,14.483929186879488,2.368236564943901,14.25350248196559,13.290702481965592,15.142149660875551,11.841550339124447
2019-09-10,13.35798,15.40853,0,14.590733120885382,0.562780258974227,0.31097549358528753,87.69806972054164,20.446909914837104,13.10759749073702,1.9733036328102829,14.38836415034982,13.468964150349821,15.440169144165871,11.818830855834126
2019-09-11,13.39598,15.363264999999998,0,14.767195640634863,0.5945600103557762,0.36769239693938527,85.194514413658,19.750274854719652,10.821623625085852,1.5799645655584162,14.528510421745077,13.580310421745077,15.644865690465142,11.875034309534858
2019-09-12,13.4366,15.322519999999999,0,14.93978109883673,0.6231332057646171,0.41878055870443165,86.67758667758669,21.169148349483976,10.88121003265878,1.5132237688131471,14.615357048245546,13.745957048245547,15.865514026987928,11.875885973012071
2019-09-13,13.46708,15.27859,0,15.12840746168373,0.6574839063753668,0.4665212282386187,85.82219639744335,18.74857446970272,11.541579035696312,1.5443269945500628,14.75734209126978,13.87794209126978,16.09586528200103,11.909834717998969
2019-09-16,13.507299999999997,15.235109999999999,0,15.359828067445706,0.7088129862683985,0.5149795798445747,91.21566494424806,23.33692639359408,13.192081712543407,1.679020321603297,14.953476177815515,14.005876177815514,16.375906347631634,11.928193652368366
2019-09-17,13.54342,15.195,0,15.541278240711671,0.7348079863410764,0.558945261143875,88.45598845598853,20.07230549069821,11.521120947460837,1.4317391848253094,15.095745113261655,14.142145113261657,16.595678518735344,11.994421481264656
2019-09-18,13.5736,15.161325000000001,0,15.659705450657627,0.7319629523656417,0.5935487993882284,81.73885945777508,14.848020992783736,9.091664416426067,1.1539973859799089,15.194336054855784,14.260136054855783,16.718641723426853,12.167158276573147
2019-09-19,13.59522,15.12502,0,15.65031180210402,0.6742471798508056,0.6096884754807439,70.24638457418318,11.0744891232696,4.123396352076461,0.5593013752171184,15.288627859155232,14.249227859155232,16.7119505305212,12.416949469478796
2019-09-20,13.61206,15.096675,0,15.633866554175976,0.619430011300997,0.6116367826447946,69.79776476849389,10.898703581630407,3.0922219536524067,0.4610406353038503,15.322363301140447,14.28636330114045,16.65695833850118,12.716741661498821
2019-09-23,13.633299999999998,15.076244999999998,0,15.608315078623303,0.5660726284052657,0.6025239517968889,65.01189060642093,7.16871318049542,2.1296456001866853,0.3424143144806318,15.30862393912707,14.356223939127073,16.623150220989938,12.945149779010062
2019-09-24,13.663580000000001,15.046675,0,15.556838110394262,0.5064100335051318,0.5833011681385375,55.80850351523267,2.375248134711476,0.4935310145102778,0.08993199618080477,15.318193087781637,14.370193087781637,16.516006458640838,13.249093541359162
2019-09-25,13.693959999999999,15.020119999999999,0,15.50816115354106,0.45341614823003873,0.5573241641568377,56.83600409137402,2.7562031754759766,-0.1082439096096626,-0.022374204268660384,15.299969936564338,14.408569936564337,16.41429619197879,13.518103808021213
2019-09-26,13.71748,14.99524,0,15.383070391549746,0.3714703275930855,0.5201533968440873,43.25581395348835,-2.722274373072285,-3.316417482748166,-0.740383011193092,15.266991847367734,14.375591847367733,16.349954211405556,13.661345788594444
2019-09-27,13.740559999999999,14.962864999999999,0,15.230648517071144,0.28452735897332815,0.4730281892699355,28.413284132841284,-7.5747766412016055,-5.059587146201318,-1.2301575104232685,15.231659290475568,14.30705929047557,16.273714774821357,13.799885225178642
2019-09-30,13.747759999999998,14.937784999999998,0,15.017580737581213,0.17814722847097464,0.41405199711014334,24.687399807630612,-10.242605085625328,-8.035358234746763,-2.022371725302909,15.186763167573133,14.174363167573134,16.241625892978615,13.85037410702138
2019-10-01,13.75076,14.911305,0,14.781662843372166,0.07043462219738217,0.34532852212759113,23.82425742574253,-11.095809561282707,-9.73674048230954,-2.2428932937473567,15.064157151613786,14.082957151613789,16.32342993675786,13.715370063242137
2019-10-02,13.75882,14.881695,0,14.538794337288367,-0.031749723141727415,0.2699128730737274,19.281834640917282,-13.237971391417434,-10.77917779642488,-2.154744022372543,14.916356470507711,13.996556470507713,16.452522639405117,13.459777360594883
2019-10-03,13.77382,14.85183,0,14.417491144441646,-0.07259786010950009,0.2014107264370819,24.90174059517122,-11.447595876816699,-7.300480890065525,-1.3874603613598802,14.899489187602216,13.894289187602217,16.490384946316453,13.350115053683547
2019-10-04,13.80028,14.82943,0,14.337544620188963,-0.09292505733371392,0.14254356968292275,18.890236506973963,-12.809788376303127,-6.09094393158024,-1.1135730482828512,14.835647360211528,13.87624736021153,16.499914952269023,13.245885047730974
2019-10-07,13.824179999999998,14.81571,0,14.215950802193555,-0.13100562430614815,0.08783373088510858,17.739179954441937,-14.214025843683354,-7.497091528908848,-1.3138920326857053,14.746790468762812,13.835590468762812,16.471601036959388,13.097198963040613
2019-10-08,13.84384,14.801544999999999,0,14.095372182000549,-0.1664475998622592,0.03697746473563503,18.243045387994158,-13.766184310738769,-7.527079313548346,-1.2708507726582996,14.68562470983302,13.762624709833021,16.433437591138073,12.952462408861928
2019-10-09,13.84576,14.785275000000002,0,13.934006262232574,-0.21784575621120972,-0.013987179453733926,19.815521628498757,-12.515661061655125,-9.091843482014687,-1.4496713901958034,14.60976997556321,13.656169975563209,16.424402784546277,12.763297215453722
2019-10-10,13.84942,14.76889,0,13.7784481622662,-0.2632905139636783,-0.06384784635572281,19.371890547263703,-13.011029654580284,-9.061408232873498,-1.3842261911047358,14.514653787414332,13.568053787414332,16.379621886905042,12.587178113094959
2019-10-11,13.862179999999999,14.749625000000002,0,13.6414271492573,-0.297729677285826,-0.11062421254174346,19.48701908038788,-12.92138552222002,-8.439155005101028,-1.2711808188721694,14.407972474327254,13.504572474327253,16.266502432146027,12.453197567853973
2019-10-14,13.888800000000002,14.735115,0,13.595898137254483,-0.29004834168596183,-0.14650903837058715,29.45443993035404,-9.467772131585988,-4.888345661321038,-0.786364281600562,14.367527476772278,13.465727476772276,16.00581762286957,12.465982377130432
2019-10-15,13.917580000000001,14.72171,0,13.621613407363249,-0.2528045791312419,-0.1677681465227181,36.01583113456467,-7.090301003344473,-1.7214663242130261,-0.30771109037330446,14.39229152660349,13.435891526603488,15.714653468312347,12.551946531687653
2019-10-16,13.945379999999998,14.70676,0,13.606277259698421,-0.23781525429057737,-0.18177756807628997,38.32116788321171,-5.734767025089599,-2.51830098436841,-0.5066808163475321,14.372416143117443,13.410416143117443,15.423866317101961,12.634733682898034
2019-10-17,13.969660000000001,14.692675,0,13.61050071016147,-0.21626162081951072,-0.18867437862493414,42.527054694355094,-3.5794340151302833,-1.3919036054816636,-0.30094658248622574,14.310176510439591,13.448576510439592,15.250559055974795,12.66804094402521
2019-10-18,13.995239999999999,14.67502,0,13.6175362266615,-0.19595308609637208,-0.19013012011922173,48.99732620320855,-0.4336200043362036,-0.8213892348338183,-0.19562378266289823,14.299226366588202,13.440026366588201,15.05762483094675,12.72457516905325
2019-10-21,14.01272,14.64119,0,13.536397171219017,-0.21665776018968153,-0.1954356481333137,45.826820881525464,-1.9694622704138174,-3.7001880346215583,-0.9758859726761988,14.288523855484563,13.340323855484563,14.847186202584469,12.75411379741553
2019-10-22,14.029300000000001,14.610885000000001,0,13.504386314757314,-0.21429637652843248,-0.19920779381233747,52.321204516938536,1.1091127098321452,-1.715176525866045,-0.5226691436823695,14.263716821628892,13.30371682162889,14.628402362870242,12.826497637129757
2019-10-23,14.047540000000001,14.584145000000001,0,13.488954422599251,-0.20521784087897998,-0.20040980322566598,44.94748279608838,-2.0172077217843967,-0.7728326090697154,-0.3037600552279586,14.24704855290233,13.276248552902329,14.35250641828739,12.96259358171261
2019-10-24,14.059299999999999,14.5576,0,13.513356393666243,-0.17973217516070328,-0.19627427761267346,46.21372965322009,-1.532183002792299,0.9779879293381595,0.46613916735734157,14.222124881197345,13.299524881197346,14.19130314467305,13.048296855326953
2019-10-25,14.07294,14.528655,0,13.51827178137717,-0.1652948909066616,-0.1900784002714711,49.65779467680608,-0.13161743199766512,0.5085032636931527,0.28676735922232266,14.198632035369027,13.303432035369028,14.070823746045502,13.1069762539545
2019-10-28,14.102739999999999,14.504044999999998,0,13.680841776474985,-0.0829375326915951,-0.1686502267554959,63.76173708920187,6.903657908294698,6.618807484236565,2.855748537333988,14.315143270095788,13.334343270095786,14.254798178646913,12.991801821353087
2019-10-29,14.14954,14.496265,0,13.984298468367074,0.054088175684215756,-0.12410254626755357,77.03889585947303,16.2433104695862,12.433520090693351,3.340854933388207,14.528962958658095,13.424762958658093,14.737516210149316,12.695583789850687
2019-10-30,14.20808,14.491679999999999,0,14.300894096257268,0.18507882269450526,-0.062266272475141805,80.46744574290483,19.398678915799874,13.662892599913986,2.8152248620303753,14.704647438785896,13.582247438785894,15.178597787578614,12.492702212421388
2019-10-31,14.261140000000001,14.482075,0,14.51148694270473,0.2585549270735683,0.0018979674346002201,74.82812153470834,17.029205962884095,10.590831174151626,1.9497605629513481,14.808281016044381,13.71548101604438,15.424968930067486,12.401931069932516
2019-11-01,14.32448,14.472629999999999,0,14.777623155395693,0.3509073743554705,0.07169984881877427,75.27233115468408,17.134416543574595,13.220208308050319,2.122857390829999,14.994182824040154,13.833982824040154,15.75282388771809,12.263376112281914
2019-11-04,14.39114,14.473770000000002,0,15.118858257798992,0.4692016578457885,0.15120021062417713,76.67488697081791,18.68970482361411,16.520362438686504,2.272870246841017,15.225008269369663,13.997808269369663,16.205382610664795,12.09181738933521
2019-11-05,14.46588,14.475015,0,15.453947688493766,0.5756008639097612,0.23608034128129396,81.16949499079942,22.29453056449255,16.913075390584062,2.071329147461353,15.441302719905886,14.184102719905885,16.64168109701722,11.969318902982778
2019-11-06,14.53088,14.476660000000003,1,15.703860372681609,0.6366076394423921,0.3161858009135136,77.61999999999999,20.065383218307304,14.22745965373052,1.659084988042057,15.592369127533898,14.359569127533897,16.949988308117725,11.987011691882275
2019-11-07,14.58048,14.477800000000002,1,15.85640240783146,0.6509849406210346,0.38314562885501785,72.78028592927014,17.58002467881253,10.801031470803522,1.254548932190787,15.732048258244955,14.452848258244956,17.137298818780963,12.102501181219033
2019-11-08,14.633400000000002,14.48171,1,16.002520469186948,0.6628077841014974,0.4390780599043138,80.52343274497869,22.6410835214447,10.29643138701195,1.2056980635503258,15.85465794793591,14.560057947935912,17.301382062260444,12.25351793773956
2019-11-11,14.66854,14.483275,1,15.96355116821775,0.5935999516819006,0.4699824382598312,67.07621082621083,14.215831603913424,3.624852480843533,0.4366787647377117,15.923657190989635,14.529657190989633,17.339812896613616,12.402087103386382
2019-11-12,14.6931,14.48432,1,15.90975950762194,0.5251938157214546,0.48102471375215594,65.622234023721,13.023907910271552,2.5076460785822845,0.30817975350571425,15.90656126803824,14.56396126803824,17.373997707182784,12.510602292817214
2019-11-13,14.7048,14.484749999999998,1,15.838036542756692,0.45580218423425123,0.47598020784857503,62.933046131753734,10.477713953319281,1.170579696634742,0.1490492607955088,15.89353162346317,14.56913162346317,17.377151652114417,12.659248347885587
2019-11-14,14.723200000000002,14.489704999999999,1,15.823369566594828,0.4181785164396121,0.4644198695667825,65.7450878108155,13.259628056816519,2.420647006634272,0.3192362386518999,15.934766706942867,14.573166706942867,17.393866781239435,12.812933218760564
