,Dates,Carry NG1 Comdty - NG2 Comdty,SMA_crossover,CombinedSignal
2502,2015-06-01,0.0,-1,-0.5
2503,2015-06-02,-0.9999999999999999,-1,-1.0
2504,2015-06-03,0.0,-1,-0.5
2505,2015-06-04,1.0,-1,-0.0
2506,2015-06-05,1.0,-1,-0.0
2507,2015-06-08,-0.9999999999999999,-1,-1.0
2508,2015-06-09,-0.9999999999999999,-1,-1.0
2509,2015-06-10,-0.9999999999999999,-1,-1.0
2510,2015-06-11,1.0,-1,-0.0
2511,2015-06-12,1.0,-1,-0.0
2512,2015-06-15,-0.9999999999999999,-1,-1.0
2513,2015-06-16,-0.9999999999999999,-1,-1.0
2514,2015-06-17,1.0,-1,-0.0
2515,2015-06-18,1.0,-1,-0.0
2516,2015-06-19,0.0,-1,-0.5
2517,2015-06-22,1.0,-1,-0.0
2518,2015-06-23,1.0,-1,-0.0
2519,2015-06-24,-0.9999999999999999,-1,-1.0
2520,2015-06-25,-0.9999999999999999,-1,-1.0
2521,2015-06-26,1.0,-1,-0.0
2522,2015-06-29,0.0,-1,-0.5
2523,2015-06-30,-0.9999999999999999,-1,-1.0
2524,2015-07-01,1.0,-1,-0.0
2525,2015-07-02,0.0,-1,-0.5
2526,2015-07-03,0.0,-1,-0.5
2527,2015-07-06,1.0,-1,-0.0
2528,2015-07-07,1.0,-1,-0.0
2529,2015-07-08,1.0,-1,-0.0
2530,2015-07-09,-0.9999999999999999,-1,-1.0
2531,2015-07-10,-0.9999999999999999,-1,-1.0
2532,2015-07-13,-0.9999999999999999,-1,-1.0
2533,2015-07-14,0.0,-1,-0.5
2534,2015-07-15,-0.9999999999999999,-1,-1.0
2535,2015-07-16,0.0,-1,-0.5
2536,2015-07-17,0.0,-1,-0.5
2537,2015-07-20,1.0,-1,0.0
2538,2015-07-21,-0.9999999999999999,-1,-1.0
2539,2015-07-22,-0.9999999999999999,-1,-1.0
2540,2015-07-23,1.0,-1,0.0
2541,2015-07-24,1.0,-1,0.0
2542,2015-07-27,0.0,-1,-0.5
2543,2015-07-28,-0.9999999999999999,-1,-1.0
2544,2015-07-29,-0.9999999999999999,-1,-1.0
2545,2015-07-30,1.0,-1,0.0
2546,2015-07-31,1.0,-1,0.0
2547,2015-08-03,0.0,-1,-0.5
2548,2015-08-04,-0.9999999999999999,-1,-1.0
2549,2015-08-05,0.0,-1,-0.5
2550,2015-08-06,0.0,-1,-0.5
2551,2015-08-07,0.0,-1,-0.5
2552,2015-08-10,-0.9999999999999999,-1,-1.0
2553,2015-08-11,-0.9999999999999999,-1,-1.0
2554,2015-08-12,-0.9999999999999999,-1,-1.0
2555,2015-08-13,1.0,-1,0.0
2556,2015-08-14,0.0,-1,-0.5
2557,2015-08-17,1.0,-1,0.0
2558,2015-08-18,1.0,-1,0.0
2559,2015-08-19,0.0,-1,-0.5
2560,2015-08-20,-0.9999999999999999,-1,-1.0
2561,2015-08-21,1.0,-1,0.0
2562,2015-08-24,1.0,-1,0.0
2563,2015-08-25,-0.9999999999999999,-1,-1.0
2564,2015-08-26,-0.9999999999999999,-1,-1.0
2565,2015-08-27,0.0,-1,-0.5
2566,2015-08-28,-0.9999999999999999,-1,-1.0
2567,2015-08-31,0.0,-1,-0.5
2568,2015-09-01,0.0,-1,-0.5
2569,2015-09-02,1.0,-1,0.0
2570,2015-09-03,-0.9999999999999999,-1,-1.0
2571,2015-09-04,0.0,-1,-0.5
2572,2015-09-07,0.0,-1,-0.5
2573,2015-09-08,-0.9999999999999999,-1,-1.0
2574,2015-09-09,0.0,-1,-0.5
2575,2015-09-10,0.0,-1,-0.5
2576,2015-09-11,-0.9999999999999999,-1,-1.0
2577,2015-09-14,-0.9999999999999999,-1,-1.0
2578,2015-09-15,0.0,-1,-0.5
2579,2015-09-16,1.0,-1,0.0
2580,2015-09-17,1.0,-1,0.0
2581,2015-09-18,1.0,-1,0.0
2582,2015-09-21,1.0,-1,0.0
2583,2015-09-22,1.0,-1,0.0
2584,2015-09-23,-0.9999999999999999,-1,-1.0
2585,2015-09-24,-0.9999999999999999,-1,-1.0
2586,2015-09-25,0.0,-1,-0.5
2587,2015-09-28,-0.9999999999999999,-1,-1.0
2588,2015-09-29,0.0,-1,-0.5
2589,2015-09-30,1.0,-1,0.0
2590,2015-10-01,1.0,-1,0.0
2591,2015-10-02,-0.9999999999999999,-1,-1.0
2592,2015-10-05,-0.9999999999999999,-1,-1.0
2593,2015-10-06,0.0,-1,-0.5
2594,2015-10-07,0.0,-1,-0.5
2595,2015-10-08,-0.9999999999999999,-1,-1.0
2596,2015-10-09,-0.9999999999999999,-1,-1.0
2597,2015-10-12,-0.9999999999999999,-1,-1.0
2598,2015-10-13,0.0,-1,-0.5
2599,2015-10-14,1.0,-1,-0.0
2600,2015-10-15,1.0,-1,-0.0
2601,2015-10-16,1.0,-1,-0.0
2602,2015-10-19,1.0,-1,-0.0
2603,2015-10-20,1.0,-1,-0.0
2604,2015-10-21,1.0,-1,-0.0
2605,2015-10-22,1.0,-1,-0.0
2606,2015-10-23,1.0,-1,-0.0
2607,2015-10-26,0.0,-1,-0.5
2608,2015-10-27,0.0,-1,-0.5
2609,2015-10-28,1.0,-1,-0.0
2610,2015-10-29,1.0,-1,-0.0
2611,2015-10-30,-0.9999999999999999,-1,-1.0
2612,2015-11-02,-0.9999999999999999,-1,-1.0
2613,2015-11-03,-0.9999999999999999,-1,-1.0
2614,2015-11-04,0.0,-1,-0.5
2615,2015-11-05,-0.9999999999999999,-1,-1.0
2616,2015-11-06,0.0,-1,-0.5
2617,2015-11-09,1.0,-1,-0.0
2618,2015-11-10,0.0,-1,-0.5
2619,2015-11-11,-0.9999999999999999,-1,-1.0
2620,2015-11-12,-0.9999999999999999,-1,-1.0
2621,2015-11-13,-0.9999999999999999,-1,-1.0
2622,2015-11-16,-0.9999999999999999,-1,-1.0
2623,2015-11-17,0.0,-1,-0.5
2624,2015-11-18,1.0,-1,-0.0
2625,2015-11-19,1.0,-1,-0.0
2626,2015-11-20,1.0,-1,-0.0
2627,2015-11-23,0.0,-1,-0.5
2628,2015-11-24,0.0,-1,-0.5
2629,2015-11-25,1.0,-1,-0.0
2630,2015-11-26,0.0,-1,-0.5
2631,2015-11-27,1.0,-1,-0.0
2632,2015-11-30,0.0,-1,-0.5
2633,2015-12-01,-0.9999999999999999,-1,-1.0
2634,2015-12-02,1.0,-1,-0.0
2635,2015-12-03,0.0,-1,-0.5
2636,2015-12-04,-0.9999999999999999,-1,-1.0
2637,2015-12-07,1.0,-1,-0.0
2638,2015-12-08,0.0,-1,-0.5
2639,2015-12-09,-0.9999999999999999,-1,-1.0
2640,2015-12-10,0.0,-1,-0.5
2641,2015-12-11,0.0,-1,-0.5
2642,2015-12-14,1.0,-1,-0.0
2643,2015-12-15,1.0,-1,-0.0
2644,2015-12-16,0.0,-1,-0.5
2645,2015-12-17,-0.9999999999999999,-1,-1.0
2646,2015-12-18,0.0,-1,-0.5
2647,2015-12-21,-0.9999999999999999,-1,-1.0
2648,2015-12-22,0.0,-1,-0.5
2649,2015-12-23,-0.9999999999999999,-1,-1.0
2650,2015-12-24,-0.9999999999999999,-1,-1.0
2651,2015-12-25,-0.9999999999999999,-1,-1.0
2652,2015-12-28,-0.9999999999999999,-1,-1.0
2653,2015-12-29,-0.9999999999999999,-1,-1.0
2654,2015-12-30,1.0,-1,-0.0
2655,2015-12-31,0.0,-1,-0.5
2656,2016-01-01,-0.9999999999999999,-1,-1.0
2657,2016-01-04,1.0,-1,-0.0
2658,2016-01-05,1.0,-1,-0.0
2659,2016-01-06,1.0,-1,-0.0
2660,2016-01-07,-0.9999999999999999,-1,-1.0
2661,2016-01-08,-0.9999999999999999,-1,-1.0
2662,2016-01-11,1.0,-1,-0.0
2663,2016-01-12,1.0,-1,-0.0
2664,2016-01-13,0.0,-1,-0.5
2665,2016-01-14,1.0,-1,-0.0
2666,2016-01-15,1.0,-1,-0.0
2667,2016-01-18,1.0,-1,-0.0
2668,2016-01-19,1.0,-1,-0.0
2669,2016-01-20,1.0,-1,-0.0
2670,2016-01-21,-0.9999999999999999,-1,-1.0
2671,2016-01-22,-0.9999999999999999,-1,-1.0
2672,2016-01-25,-0.9999999999999999,-1,-1.0
2673,2016-01-26,0.0,-1,-0.5
2674,2016-01-27,1.0,-1,-0.0
2675,2016-01-28,1.0,-1,-0.0
2676,2016-01-29,-0.9999999999999999,-1,-1.0
2677,2016-02-01,0.0,-1,-0.5
2678,2016-02-02,1.0,-1,-0.0
2679,2016-02-03,0.0,-1,-0.5
2680,2016-02-04,1.0,-1,-0.0
2681,2016-02-05,-0.9999999999999999,-1,-1.0
2682,2016-02-08,-0.9999999999999999,-1,-1.0
2683,2016-02-09,0.0,-1,-0.5
2684,2016-02-10,0.0,-1,-0.5
2685,2016-02-11,1.0,-1,-0.0
2686,2016-02-12,1.0,-1,-0.0
2687,2016-02-15,0.0,-1,-0.5
2688,2016-02-16,1.0,-1,-0.0
2689,2016-02-17,-0.9999999999999999,-1,-1.0
2690,2016-02-18,0.0,-1,-0.5
2691,2016-02-19,1.0,-1,-0.0
2692,2016-02-22,1.0,-1,-0.0
2693,2016-02-23,0.0,-1,-0.5
2694,2016-02-24,-0.9999999999999999,-1,-1.0
2695,2016-02-25,-0.9999999999999999,-1,-1.0
2696,2016-02-26,-0.9999999999999999,-1,-1.0
2697,2016-02-29,0.0,-1,-0.5
2698,2016-03-01,-0.9999999999999999,-1,-1.0
2699,2016-03-02,0.0,-1,-0.5
2700,2016-03-03,1.0,-1,-0.0
2701,2016-03-04,-0.9999999999999999,-1,-1.0
2702,2016-03-07,0.0,-1,-0.5
2703,2016-03-08,-0.9999999999999999,-1,-1.0
2704,2016-03-09,-0.9999999999999999,-1,-1.0
2705,2016-03-10,-0.9999999999999999,-1,-1.0
2706,2016-03-11,-0.9999999999999999,-1,-1.0
2707,2016-03-14,-0.9999999999999999,-1,-1.0
2708,2016-03-15,-0.9999999999999999,-1,-1.0
2709,2016-03-16,-0.9999999999999999,-1,-1.0
2710,2016-03-17,-0.9999999999999999,-1,-1.0
2711,2016-03-18,0.0,-1,-0.5
2712,2016-03-21,1.0,-1,-0.0
2713,2016-03-22,0.0,-1,-0.5
2714,2016-03-23,1.0,-1,-0.0
2715,2016-03-24,0.0,-1,-0.5
2716,2016-03-25,-0.9999999999999999,-1,-1.0
2717,2016-03-28,-0.9999999999999999,-1,-1.0
2718,2016-03-29,-0.9999999999999999,-1,-1.0
2719,2016-03-30,-0.9999999999999999,-1,-1.0
2720,2016-03-31,1.0,-1,-0.0
2721,2016-04-01,1.0,-1,-0.0
2722,2016-04-04,-0.9999999999999999,-1,-1.0
2723,2016-04-05,1.0,-1,-0.0
2724,2016-04-06,1.0,-1,-0.0
2725,2016-04-07,-0.9999999999999999,-1,-1.0
2726,2016-04-08,0.0,-1,-0.5
2727,2016-04-11,1.0,-1,-0.0
2728,2016-04-12,-0.9999999999999999,-1,-1.0
2729,2016-04-13,-0.9999999999999999,-1,-1.0
2730,2016-04-14,0.0,-1,-0.5
2731,2016-04-15,1.0,-1,-0.0
2732,2016-04-18,-0.9999999999999999,-1,-1.0
2733,2016-04-19,-0.9999999999999999,-1,-1.0
2734,2016-04-20,-0.9999999999999999,-1,-1.0
2735,2016-04-21,-0.9999999999999999,-1,-1.0
2736,2016-04-22,-0.9999999999999999,-1,-1.0
2737,2016-04-25,1.0,-1,-0.0
2738,2016-04-26,1.0,-1,-0.0
2739,2016-04-27,-0.9999999999999999,-1,-1.0
2740,2016-04-28,0.0,-1,-0.5
2741,2016-04-29,0.0,-1,-0.5
2742,2016-05-02,1.0,-1,-0.0
2743,2016-05-03,0.0,-1,-0.5
2744,2016-05-04,-0.9999999999999999,-1,-1.0
2745,2016-05-05,1.0,-1,-0.0
2746,2016-05-06,1.0,-1,-0.0
2747,2016-05-09,1.0,-1,-0.0
2748,2016-05-10,0.0,-1,-0.5
2749,2016-05-11,-0.9999999999999999,-1,-1.0
2750,2016-05-12,-0.9999999999999999,-1,-1.0
2751,2016-05-13,1.0,-1,0.0
2752,2016-05-16,1.0,-1,0.0
2753,2016-05-17,1.0,-1,0.0
2754,2016-05-18,1.0,-1,0.0
2755,2016-05-19,-0.9999999999999999,-1,-1.0
2756,2016-05-20,-0.9999999999999999,-1,-1.0
2757,2016-05-23,1.0,-1,0.0
2758,2016-05-24,1.0,-1,0.0
2759,2016-05-25,-0.9999999999999999,-1,-1.0
2760,2016-05-26,0.0,-1,-0.5
2761,2016-05-27,0.0,-1,-0.5
2762,2016-05-30,-0.9999999999999999,-1,-1.0
2763,2016-05-31,-0.9999999999999999,-1,-1.0
2764,2016-06-01,-0.9999999999999999,-1,-1.0
2765,2016-06-02,-0.9999999999999999,-1,-1.0
2766,2016-06-03,0.0,-1,-0.5
2767,2016-06-06,-0.9999999999999999,-1,-1.0
2768,2016-06-07,-0.9999999999999999,-1,-1.0
2769,2016-06-08,1.0,-1,0.0
2770,2016-06-09,-0.9999999999999999,-1,-1.0
2771,2016-06-10,0.0,-1,-0.5
2772,2016-06-13,0.0,-1,-0.5
2773,2016-06-14,1.0,-1,0.0
2774,2016-06-15,1.0,-1,0.0
2775,2016-06-16,1.0,-1,0.0
2776,2016-06-17,0.0,-1,-0.5
2777,2016-06-20,-0.9999999999999999,-1,-1.0
2778,2016-06-21,0.0,-1,-0.5
2779,2016-06-22,1.0,-1,0.0
2780,2016-06-23,0.0,-1,-0.5
2781,2016-06-24,1.0,-1,0.0
2782,2016-06-27,0.0,-1,-0.5
2783,2016-06-28,-0.9999999999999999,-1,-1.0
2784,2016-06-29,0.0,-1,-0.5
2785,2016-06-30,0.0,-1,-0.5
2786,2016-07-01,-0.9999999999999999,-1,-1.0
2787,2016-07-04,0.0,-1,-0.5
2788,2016-07-05,1.0,-1,0.0
2789,2016-07-06,0.0,-1,-0.5
2790,2016-07-07,1.0,-1,0.0
2791,2016-07-08,-0.9999999999999999,-1,-1.0
2792,2016-07-11,1.0,-1,0.0
2793,2016-07-12,1.0,-1,0.0
2794,2016-07-13,-0.9999999999999999,-1,-1.0
2795,2016-07-14,-0.9999999999999999,-1,-1.0
2796,2016-07-15,-0.9999999999999999,-1,-1.0
2797,2016-07-18,1.0,-1,0.0
2798,2016-07-19,1.0,-1,0.0
2799,2016-07-20,1.0,-1,0.0
2800,2016-07-21,-0.9999999999999999,-1,-1.0
2801,2016-07-22,-0.9999999999999999,-1,-1.0
2802,2016-07-25,0.0,-1,-0.5
2803,2016-07-26,1.0,1,1.0
2804,2016-07-27,-0.9999999999999999,1,-0.0
2805,2016-07-28,-0.9999999999999999,1,-0.0
2806,2016-07-29,-0.9999999999999999,1,-0.0
2807,2016-08-01,1.0,1,1.0
2808,2016-08-02,1.0,1,1.0
2809,2016-08-03,-0.9999999999999999,1,-0.0
2810,2016-08-04,0.0,1,0.5
2811,2016-08-05,1.0,1,1.0
2812,2016-08-08,1.0,1,1.0
2813,2016-08-09,1.0,1,1.0
2814,2016-08-10,1.0,1,1.0
2815,2016-08-11,1.0,1,1.0
2816,2016-08-12,1.0,1,1.0
2817,2016-08-15,-0.9999999999999999,1,-0.0
2818,2016-08-16,-0.9999999999999999,1,-0.0
2819,2016-08-17,-0.9999999999999999,1,-0.0
2820,2016-08-18,-0.9999999999999999,1,-0.0
2821,2016-08-19,1.0,1,1.0
2822,2016-08-22,0.0,1,0.5
2823,2016-08-23,-0.9999999999999999,1,-0.0
2824,2016-08-24,-0.9999999999999999,1,-0.0
2825,2016-08-25,-0.9999999999999999,1,-0.0
2826,2016-08-26,-0.9999999999999999,1,-0.0
2827,2016-08-29,0.0,1,0.5
2828,2016-08-30,1.0,1,1.0
2829,2016-08-31,0.0,1,0.5
2830,2016-09-01,1.0,1,1.0
2831,2016-09-02,1.0,1,1.0
2832,2016-09-05,1.0,1,1.0
2833,2016-09-06,1.0,1,1.0
2834,2016-09-07,1.0,1,1.0
2835,2016-09-08,-0.9999999999999999,1,-0.0
2836,2016-09-09,1.0,1,1.0
2837,2016-09-12,0.0,1,0.5
2838,2016-09-13,-0.9999999999999999,1,-0.0
2839,2016-09-14,1.0,1,1.0
2840,2016-09-15,0.0,1,0.5
2841,2016-09-16,-0.9999999999999999,1,-0.0
2842,2016-09-19,1.0,1,1.0
2843,2016-09-20,-0.9999999999999999,1,-0.0
2844,2016-09-21,-0.9999999999999999,1,-0.0
2845,2016-09-22,1.0,1,1.0
2846,2016-09-23,1.0,1,1.0
2847,2016-09-26,0.0,1,0.5
2848,2016-09-27,0.0,1,0.5
2849,2016-09-28,1.0,1,1.0
2850,2016-09-29,1.0,1,1.0
2851,2016-09-30,0.0,1,0.5
2852,2016-10-03,-0.9999999999999999,1,-0.0
2853,2016-10-04,0.0,1,0.5
2854,2016-10-05,-0.9999999999999999,1,-0.0
2855,2016-10-06,-0.9999999999999999,1,-0.0
2856,2016-10-07,-0.9999999999999999,1,-0.0
2857,2016-10-10,-0.9999999999999999,1,-0.0
2858,2016-10-11,0.0,1,0.5
2859,2016-10-12,1.0,1,1.0
2860,2016-10-13,-0.9999999999999999,1,-0.0
2861,2016-10-14,-0.9999999999999999,1,-0.0
2862,2016-10-17,-0.9999999999999999,1,-0.0
2863,2016-10-18,-0.9999999999999999,1,-0.0
2864,2016-10-19,1.0,1,1.0
2865,2016-10-20,-0.9999999999999999,1,-0.0
2866,2016-10-21,-0.9999999999999999,1,-0.0
2867,2016-10-24,-0.9999999999999999,1,-0.0
2868,2016-10-25,1.0,1,1.0
2869,2016-10-26,1.0,1,1.0
2870,2016-10-27,0.0,1,0.5
2871,2016-10-28,-0.9999999999999999,1,-0.0
2872,2016-10-31,1.0,1,1.0
2873,2016-11-01,1.0,1,1.0
2874,2016-11-02,1.0,1,1.0
2875,2016-11-03,1.0,1,1.0
2876,2016-11-04,1.0,1,1.0
2877,2016-11-07,-0.9999999999999999,1,-0.0
2878,2016-11-08,1.0,1,1.0
2879,2016-11-09,0.0,1,0.5
2880,2016-11-10,-0.9999999999999999,1,-0.0
2881,2016-11-11,-0.9999999999999999,1,-0.0
2882,2016-11-14,-0.9999999999999999,1,-0.0
2883,2016-11-15,1.0,1,1.0
2884,2016-11-16,0.0,1,0.5
2885,2016-11-17,-0.9999999999999999,1,-0.0
2886,2016-11-18,-0.9999999999999999,1,-0.0
2887,2016-11-21,-0.9999999999999999,1,-0.0
2888,2016-11-22,-0.9999999999999999,1,-0.0
2889,2016-11-23,-0.9999999999999999,1,-0.0
2890,2016-11-24,-0.9999999999999999,1,-0.0
2891,2016-11-25,-0.9999999999999999,1,-0.0
2892,2016-11-28,-0.9999999999999999,1,-0.0
2893,2016-11-29,0.0,1,0.5
2894,2016-11-30,1.0,1,1.0
2895,2016-12-01,-0.9999999999999999,1,-0.0
2896,2016-12-02,0.0,1,0.5
2897,2016-12-05,-0.9999999999999999,1,-0.0
2898,2016-12-06,0.0,1,0.5
2899,2016-12-07,1.0,1,1.0
2900,2016-12-08,0.0,1,0.5
2901,2016-12-09,-0.9999999999999999,1,-0.0
2902,2016-12-12,1.0,1,1.0
2903,2016-12-13,1.0,1,1.0
2904,2016-12-14,-0.9999999999999999,1,-0.0
2905,2016-12-15,0.0,1,0.5
2906,2016-12-16,1.0,1,1.0
2907,2016-12-19,1.0,1,1.0
2908,2016-12-20,1.0,1,1.0
2909,2016-12-21,-0.9999999999999999,1,-0.0
2910,2016-12-22,0.0,1,0.5
2911,2016-12-23,-0.9999999999999999,1,-0.0
2912,2016-12-26,0.0,1,0.5
2913,2016-12-27,-0.9999999999999999,1,-0.0
2914,2016-12-28,-0.9999999999999999,1,-0.0
2915,2016-12-29,1.0,1,1.0
2916,2016-12-30,1.0,1,1.0
2917,2017-01-02,1.0,1,1.0
2918,2017-01-03,1.0,1,1.0
2919,2017-01-04,1.0,1,1.0
2920,2017-01-05,0.0,1,0.5
2921,2017-01-06,-0.9999999999999999,1,-0.0
2922,2017-01-09,1.0,1,1.0
2923,2017-01-10,0.0,1,0.5
2924,2017-01-11,0.0,1,0.5
2925,2017-01-12,-0.9999999999999999,1,-0.0
2926,2017-01-13,-0.9999999999999999,1,-0.0
2927,2017-01-16,-0.9999999999999999,1,-0.0
2928,2017-01-17,-0.9999999999999999,1,-0.0
2929,2017-01-18,1.0,1,1.0
2930,2017-01-19,0.0,1,0.5
2931,2017-01-20,1.0,1,1.0
2932,2017-01-23,0.0,1,0.5
2933,2017-01-24,-0.9999999999999999,1,-0.0
2934,2017-01-25,-0.9999999999999999,1,-0.0
2935,2017-01-26,-0.9999999999999999,1,-0.0
2936,2017-01-27,1.0,1,1.0
2937,2017-01-30,1.0,1,1.0
2938,2017-01-31,1.0,1,1.0
2939,2017-02-01,0.0,1,0.5
2940,2017-02-02,-0.9999999999999999,1,-0.0
2941,2017-02-03,1.0,1,1.0
2942,2017-02-06,0.0,1,0.5
2943,2017-02-07,-0.9999999999999999,1,-0.0
2944,2017-02-08,-0.9999999999999999,1,-0.0
2945,2017-02-09,-0.9999999999999999,1,-0.0
2946,2017-02-10,1.0,1,1.0
2947,2017-02-13,1.0,1,1.0
2948,2017-02-14,0.0,1,0.5
2949,2017-02-15,-0.9999999999999999,1,-0.0
2950,2017-02-16,0.0,1,0.5
2951,2017-02-17,1.0,1,1.0
2952,2017-02-20,-0.9999999999999999,1,-0.0
2953,2017-02-21,1.0,1,1.0
2954,2017-02-22,0.0,1,0.5
2955,2017-02-23,-0.9999999999999999,1,-0.0
2956,2017-02-24,-0.9999999999999999,1,-0.0
2957,2017-02-27,0.0,1,0.5
2958,2017-02-28,-0.9999999999999999,1,-0.0
2959,2017-03-01,-0.9999999999999999,1,-0.0
2960,2017-03-02,-0.9999999999999999,-1,-1.0
2961,2017-03-03,-0.9999999999999999,-1,-1.0
2962,2017-03-06,-0.9999999999999999,-1,-1.0
2963,2017-03-07,1.0,-1,0.0
2964,2017-03-08,-0.9999999999999999,-1,-1.0
2965,2017-03-09,-0.9999999999999999,-1,-1.0
2966,2017-03-10,-0.9999999999999999,-1,-1.0
2967,2017-03-13,-0.9999999999999999,-1,-1.0
2968,2017-03-14,1.0,-1,0.0
2969,2017-03-15,0.0,-1,-0.5
2970,2017-03-16,1.0,-1,0.0
2971,2017-03-17,0.0,-1,-0.5
2972,2017-03-20,-0.9999999999999999,-1,-1.0
2973,2017-03-21,-0.9999999999999999,-1,-1.0
2974,2017-03-22,1.0,-1,0.0
2975,2017-03-23,0.0,-1,-0.5
2976,2017-03-24,-0.9999999999999999,-1,-1.0
2977,2017-03-27,1.0,-1,0.0
2978,2017-03-28,0.0,-1,-0.5
2979,2017-03-29,-0.9999999999999999,-1,-1.0
2980,2017-03-30,1.0,-1,0.0
2981,2017-03-31,1.0,-1,0.0
2982,2017-04-03,1.0,-1,0.0
2983,2017-04-04,-0.9999999999999999,-1,-1.0
2984,2017-04-05,0.0,-1,-0.5
2985,2017-04-06,-0.9999999999999999,-1,-1.0
2986,2017-04-07,1.0,-1,0.0
2987,2017-04-10,1.0,-1,0.0
2988,2017-04-11,1.0,-1,0.0
2989,2017-04-12,0.0,-1,-0.5
2990,2017-04-13,-0.9999999999999999,-1,-1.0
2991,2017-04-14,0.0,-1,-0.5
2992,2017-04-17,1.0,-1,0.0
2993,2017-04-18,1.0,-1,0.0
2994,2017-04-19,-0.9999999999999999,-1,-1.0
2995,2017-04-20,0.0,-1,-0.5
2996,2017-04-21,1.0,-1,0.0
2997,2017-04-24,1.0,-1,0.0
2998,2017-04-25,-0.9999999999999999,-1,-1.0
2999,2017-04-26,-0.9999999999999999,-1,-1.0
3000,2017-04-27,0.0,-1,-0.5
3001,2017-04-28,0.0,-1,-0.5
3002,2017-05-01,1.0,-1,0.0
3003,2017-05-02,1.0,-1,0.0
3004,2017-05-03,-0.9999999999999999,-1,-1.0
3005,2017-05-04,0.0,-1,-0.5
3006,2017-05-05,-0.9999999999999999,-1,-1.0
3007,2017-05-08,1.0,-1,0.0
3008,2017-05-09,0.0,-1,-0.5
3009,2017-05-10,-0.9999999999999999,-1,-1.0
3010,2017-05-11,-0.9999999999999999,-1,-1.0
3011,2017-05-12,-0.9999999999999999,-1,-1.0
3012,2017-05-15,1.0,-1,0.0
3013,2017-05-16,1.0,-1,0.0
3014,2017-05-17,1.0,-1,0.0
3015,2017-05-18,0.0,-1,-0.5
3016,2017-05-19,-0.9999999999999999,-1,-1.0
3017,2017-05-22,-0.9999999999999999,-1,-1.0
3018,2017-05-23,1.0,-1,0.0
3019,2017-05-24,1.0,-1,0.0
3020,2017-05-25,1.0,-1,0.0
3021,2017-05-26,0.0,-1,-0.5
3022,2017-05-29,0.0,-1,-0.5
3023,2017-05-30,1.0,-1,0.0
3024,2017-05-31,1.0,-1,0.0
3025,2017-06-01,1.0,-1,0.0
3026,2017-06-02,0.0,-1,-0.5
3027,2017-06-05,0.0,-1,-0.5
3028,2017-06-06,-0.9999999999999999,-1,-1.0
3029,2017-06-07,0.0,-1,-0.5
3030,2017-06-08,-0.9999999999999999,-1,-1.0
3031,2017-06-09,-0.9999999999999999,-1,-1.0
3032,2017-06-12,-0.9999999999999999,-1,-1.0
3033,2017-06-13,1.0,-1,0.0
3034,2017-06-14,1.0,-1,0.0
3035,2017-06-15,-0.9999999999999999,-1,-1.0
3036,2017-06-16,-0.9999999999999999,-1,-1.0
3037,2017-06-19,1.0,-1,0.0
3038,2017-06-20,0.0,-1,-0.5
3039,2017-06-21,-0.9999999999999999,-1,-1.0
3040,2017-06-22,-0.9999999999999999,-1,-1.0
3041,2017-06-23,-0.9999999999999999,-1,-1.0
3042,2017-06-26,-0.9999999999999999,-1,-1.0
3043,2017-06-27,-0.9999999999999999,-1,-1.0
3044,2017-06-28,-0.9999999999999999,-1,-1.0
3045,2017-06-29,1.0,-1,0.0
3046,2017-06-30,1.0,-1,0.0
3047,2017-07-03,1.0,-1,0.0
3048,2017-07-04,0.0,-1,-0.5
3049,2017-07-05,1.0,-1,0.0
3050,2017-07-06,0.0,-1,-0.5
3051,2017-07-07,0.0,-1,-0.5
3052,2017-07-10,-0.9999999999999999,-1,-1.0
3053,2017-07-11,-0.9999999999999999,-1,-1.0
3054,2017-07-12,0.0,-1,-0.5
3055,2017-07-13,1.0,-1,0.0
3056,2017-07-14,-0.9999999999999999,-1,-1.0
3057,2017-07-17,-0.9999999999999999,-1,-1.0
3058,2017-07-18,-0.9999999999999999,-1,-1.0
3059,2017-07-19,0.0,-1,-0.5
3060,2017-07-20,1.0,-1,0.0
3061,2017-07-21,1.0,-1,0.0
3062,2017-07-24,1.0,-1,0.0
3063,2017-07-25,0.0,-1,-0.5
3064,2017-07-26,0.0,-1,-0.5
3065,2017-07-27,-0.9999999999999999,-1,-1.0
3066,2017-07-28,0.0,-1,-0.5
3067,2017-07-31,1.0,-1,0.0
3068,2017-08-01,0.0,-1,-0.5
3069,2017-08-02,-0.9999999999999999,-1,-1.0
3070,2017-08-03,-0.9999999999999999,-1,-1.0
3071,2017-08-04,1.0,-1,0.0
3072,2017-08-07,0.0,-1,-0.5
3073,2017-08-08,-0.9999999999999999,-1,-1.0
3074,2017-08-09,-0.9999999999999999,-1,-1.0
3075,2017-08-10,-0.9999999999999999,-1,-1.0
3076,2017-08-11,0.0,-1,-0.5
3077,2017-08-14,1.0,-1,0.0
3078,2017-08-15,1.0,-1,0.0
3079,2017-08-16,1.0,-1,0.0
3080,2017-08-17,-0.9999999999999999,-1,-1.0
3081,2017-08-18,0.0,-1,-0.5
3082,2017-08-21,-0.9999999999999999,-1,-1.0
3083,2017-08-22,0.0,-1,-0.5
3084,2017-08-23,1.0,-1,0.0
3085,2017-08-24,-0.9999999999999999,-1,-1.0
3086,2017-08-25,1.0,-1,0.0
3087,2017-08-28,0.0,-1,-0.5
